expense_allowance_fixed_id,clause_fixed_id,clauses,parent_allowance,allowance,is_all_purpose,allowance_amount,payment_frequency,last_adjusted_year,cpi_quarter_last_adjusted,operative_from,operative_to,version_number,last_modified_datetime,published_year,awards
1977.0,6600,16.9(b),,Travel (Adelaide)—bed,False,95.6,for parts of a day,2015.0,,2016-05-16,2019-06-30,0,2023-04-05T17:21:10+00:00,2018,139
,6614,16.9(d)(i),,Travel (interstate),False,245.78,per day,2017.0,,2018-07-01,2019-06-30,0,2023-03-10T17:36:49+00:00,2018,139
1983.0,6615,16.9(d)(ii),,Travel (interstate)—bed,False,150.7,for parts of a day,2015.0,,2016-05-16,2019-06-30,0,2023-04-05T17:21:10+00:00,2018,139
1985.0,6615,16.9(d)(ii),,Travel (interstate)—breakfast,False,21.93,for parts of a day,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:41:09+00:00,2018,139
1987.0,6615,16.9(d)(ii),,Travel (interstate)—dinner,False,40.61,for parts of a day,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:41:09+00:00,2018,139
1984.0,6615,16.9(d)(ii),,Travel (interstate)—incidentals,False,10.6,for parts of a day,2015.0,,2016-05-16,2019-06-30,0,2023-04-05T17:21:10+00:00,2018,139
1986.0,6615,16.9(d)(ii),,Travel (interstate)—lunch,False,21.93,for parts of a day,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:41:09+00:00,2018,139
1980.0,6612,16.9(c),,Travel (not overnight)—breakfast,False,10.97,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:41:08+00:00,2018,139
1981.0,6612,16.9(c),,Travel (not overnight)—dinner,False,16.04,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:41:08+00:00,2018,139
1897.0,6586,16.9(a)(i),,Travel (within SA),False,156.64,per day,2017.0,,2018-07-01,2020-10-31,0,2022-02-15T15:41:08+00:00,2018,139
1911.0,6587,16.9(a)(ii),,Travel (within SA)—bed,False,82.8,for parts of a day,2015.0,,2016-05-16,2019-06-30,0,2023-04-05T17:21:10+00:00,2018,139
1930.0,6587,16.9(a)(ii),,Travel (within SA)—breakfast,False,16.67,for parts of a day,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:41:08+00:00,2018,139
1932.0,6587,16.9(a)(ii),,Travel (within SA)—dinner,False,34.6,for parts of a day,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:41:08+00:00,2018,139
1929.0,6587,16.9(a)(ii),,Travel (within SA)—incidentals,False,5.9,for parts of a day,2015.0,,2016-05-16,2019-06-30,0,2023-04-05T17:21:10+00:00,2018,139
1931.0,6587,16.9(a)(ii),,Travel (within SA)—lunch,False,16.67,for parts of a day,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:41:08+00:00,2018,139
1886.0,6565,16.1,,Location allowance—with dependents,False,1616.0,per annum,2015.0,,2016-05-16,2019-06-30,0,2023-04-05T17:21:09+00:00,2017,139
1859.0,6565,16.1,,Location allowance—without dependents,False,815.0,per annum,2015.0,,2016-05-16,2019-06-30,0,2023-04-05T17:21:09+00:00,2017,139
1977.0,6600,16.9(b),,Travel (Adelaide)—bed,False,95.6,for parts of a day,2015.0,,2016-05-16,2019-06-30,0,2023-04-05T17:21:09+00:00,2017,139
2018.0,6614,16.9(d)(i),,Travel (interstate),False,244.07,per day,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:41:08+00:00,2017,139
1983.0,6615,16.9(d)(ii),,Travel (interstate)—bed,False,150.7,for parts of a day,2015.0,,2016-05-16,2019-06-30,0,2023-04-05T17:21:09+00:00,2017,139
1985.0,6615,16.9(d)(ii),,Travel (interstate)—breakfast,False,21.49,for parts of a day,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:41:09+00:00,2017,139
1987.0,6615,16.9(d)(ii),,Travel (interstate)—dinner,False,39.79,for parts of a day,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:41:09+00:00,2017,139
1984.0,6615,16.9(d)(ii),,Travel (interstate)—incidentals,False,10.6,for parts of a day,2015.0,,2016-05-16,2019-06-30,0,2023-04-05T17:21:09+00:00,2017,139
1986.0,6615,16.9(d)(ii),,Travel (interstate)—lunch,False,21.49,for parts of a day,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:41:09+00:00,2017,139
1980.0,6612,16.9(c),,Travel (not overnight)—breakfast,False,10.75,per occasion,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:41:08+00:00,2017,139
1981.0,6612,16.9(c),,Travel (not overnight)—dinner,False,15.71,per occasion,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:41:08+00:00,2017,139
1897.0,6586,16.9(a)(i),,Travel (within SA),False,155.25,per day,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:41:08+00:00,2017,139
1911.0,6587,16.9(a)(ii),,Travel (within SA)—bed,False,82.8,for parts of a day,2015.0,,2016-05-16,2019-06-30,0,2023-04-05T17:21:09+00:00,2017,139
1930.0,6587,16.9(a)(ii),,Travel (within SA)—breakfast,False,16.33,for parts of a day,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:41:08+00:00,2017,139
1932.0,6587,16.9(a)(ii),,Travel (within SA)—dinner,False,33.9,for parts of a day,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:41:08+00:00,2017,139
1929.0,6587,16.9(a)(ii),,Travel (within SA)—incidentals,False,5.9,for parts of a day,2015.0,,2016-05-16,2019-06-30,0,2023-04-05T17:21:09+00:00,2017,139
1931.0,6587,16.9(a)(ii),,Travel (within SA)—lunch,False,16.33,for parts of a day,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:41:08+00:00,2017,139
1886.0,6565,16.1,,Location allowance—with dependents,False,1616.0,per annum,2015.0,,2016-05-16,2019-06-30,0,2023-04-05T17:21:09+00:00,2016,139
1859.0,6565,16.1,,Location allowance—without dependents,False,815.0,per annum,2015.0,,2016-05-16,2019-06-30,0,2023-04-05T17:21:09+00:00,2016,139
1977.0,6600,16.9(b),,Travel (Adelaide)—bed,False,95.6,for parts of a day,2015.0,,2016-05-16,2019-06-30,0,2023-04-05T17:21:09+00:00,2016,139
2018.0,6614,16.9(d)(i),,Travel (interstate),False,243.18,per day,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:41:08+00:00,2016,139
1983.0,6615,16.9(d)(ii),,Travel (interstate)—bed,False,150.7,for parts of a day,2015.0,,2016-05-16,2019-06-30,0,2023-04-05T17:21:09+00:00,2016,139
1985.0,6615,16.9(d)(ii),,Travel (interstate)—breakfast,False,21.26,for parts of a day,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:41:09+00:00,2016,139
1987.0,6615,16.9(d)(ii),,Travel (interstate)—dinner,False,39.36,for parts of a day,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:41:09+00:00,2016,139
1984.0,6615,16.9(d)(ii),,Travel (interstate)—incidentals,False,10.6,for parts of a day,2015.0,,2016-05-16,2019-06-30,0,2023-04-05T17:21:09+00:00,2016,139
1986.0,6615,16.9(d)(ii),,Travel (interstate)—lunch,False,21.26,for parts of a day,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:41:09+00:00,2016,139
1980.0,6612,16.9(c),,Travel (not overnight)—breakfast,False,10.63,per occasion,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:41:08+00:00,2016,139
1981.0,6612,16.9(c),,Travel (not overnight)—dinner,False,15.54,per occasion,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:41:08+00:00,2016,139
1897.0,6586,16.9(a)(i),,Travel (within SA),False,154.53,per day,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:41:08+00:00,2016,139
1911.0,6587,16.9(a)(ii),,Travel (within SA)—bed,False,82.8,for parts of a day,2015.0,,2016-05-16,2019-06-30,0,2023-04-05T17:21:09+00:00,2016,139
1930.0,6587,16.9(a)(ii),,Travel (within SA)—breakfast,False,16.15,for parts of a day,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:41:08+00:00,2016,139
1932.0,6587,16.9(a)(ii),,Travel (within SA)—dinner,False,33.53,for parts of a day,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:41:08+00:00,2016,139
1929.0,6587,16.9(a)(ii),,Travel (within SA)—incidentals,False,5.9,for parts of a day,2015.0,,2016-05-16,2019-06-30,0,2023-04-05T17:21:09+00:00,2016,139
1931.0,6587,16.9(a)(ii),,Travel (within SA)—lunch,False,16.15,for parts of a day,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:41:08+00:00,2016,139
1886.0,6565,16.1,,Location allowance—with dependents,False,1616.0,per annum,2014.0,,2016-05-16,2019-06-30,0,2023-04-05T17:24:54+00:00,2015,139
1859.0,6565,16.1,,Location allowance—without dependents,False,815.0,per annum,2014.0,,2016-05-16,2019-06-30,0,2023-04-05T17:24:54+00:00,2015,139
1977.0,6600,16.9(b),,Travel (Adelaide)—bed,False,95.6,for parts of a day,2014.0,,2016-05-16,2019-06-30,0,2023-04-05T17:24:54+00:00,2015,139
2018.0,6614,16.9(d)(i),,Travel (interstate),False,241.4,per day,2014.0,,2016-05-16,2016-06-30,0,2023-04-05T17:24:54+00:00,2015,139
1983.0,6615,16.9(d)(ii),,Travel (interstate)—bed,False,150.7,for parts of a day,2014.0,,2016-05-16,2019-06-30,0,2023-04-05T17:24:54+00:00,2015,139
1985.0,6615,16.9(d)(ii),,Travel (interstate)—breakfast,False,20.8,for parts of a day,2014.0,,2016-05-16,2016-06-30,0,2023-04-05T17:24:54+00:00,2015,139
1987.0,6615,16.9(d)(ii),,Travel (interstate)—dinner,False,38.5,for parts of a day,2014.0,,2016-05-16,2016-06-30,0,2023-04-05T17:24:54+00:00,2015,139
1984.0,6615,16.9(d)(ii),,Travel (interstate)—incidentals,False,10.6,for parts of a day,2014.0,,2016-05-16,2019-06-30,0,2023-04-05T17:24:54+00:00,2015,139
1986.0,6615,16.9(d)(ii),,Travel (interstate)—lunch,False,20.8,for parts of a day,2014.0,,2016-05-16,2016-06-30,0,2023-04-05T17:24:54+00:00,2015,139
1980.0,6612,16.9(c),,Travel (not overnight)—breakfast,False,10.4,per occasion,2014.0,,2016-05-16,2016-06-30,0,2023-04-05T17:24:54+00:00,2015,139
1981.0,6612,16.9(c),,Travel (not overnight)—dinner,False,15.2,per occasion,2014.0,,2016-05-16,2016-06-30,0,2023-04-05T17:24:54+00:00,2015,139
1897.0,6586,16.9(a)(i),,Travel (within SA),False,153.1,per day,2014.0,,2016-05-16,2017-06-30,0,2023-04-05T17:24:54+00:00,2015,139
1911.0,6587,16.9(a)(ii),,Travel (within SA)—bed,False,82.8,for parts of a day,2014.0,,2016-05-16,2019-06-30,0,2023-04-05T17:24:54+00:00,2015,139
1930.0,6587,16.9(a)(ii),,Travel (within SA)—breakfast,False,15.8,for parts of a day,2014.0,,2016-05-16,2015-06-30,0,2023-04-05T17:24:54+00:00,2015,139
1932.0,6587,16.9(a)(ii),,Travel (within SA)—dinner,False,32.8,for parts of a day,2014.0,,2016-05-16,2015-06-30,0,2023-04-05T17:24:54+00:00,2015,139
1929.0,6587,16.9(a)(ii),,Travel (within SA)—incidentals,False,5.9,for parts of a day,2014.0,,2016-05-16,2019-06-30,0,2023-04-05T17:24:54+00:00,2015,139
1931.0,6587,16.9(a)(ii),,Travel (within SA)—lunch,False,15.8,for parts of a day,2014.0,,2016-05-16,2015-06-30,0,2023-04-05T17:24:54+00:00,2015,139
1928.0,6590,14.4(d),,Meal allowance,False,34.6,per occasion,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,140
1912.0,6588,14.1(a),,Motor vehicle,False,0.9859,per km,2021.0,March Quarter,2023-07-01,,2,2023-06-02T10:12:41+00:00,2023,140
1913.0,6588,14.1(a),,Motor vehicle,False,7.88,minimum payment,2021.0,March Quarter,2023-07-01,,2,2023-06-02T10:12:41+00:00,2023,140
1927.0,6589,14.2(g),,Transfer costs—incidentals,False,2330.0,per occasion,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,140
1928.0,6590,14.4(d),,Meal allowance,False,32.09,per occasion,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,140
1912.0,6588,14.1(a),,Motor vehicle,False,0.9101,per km,2021.0,March Quarter,2021-07-01,2023-06-30,1,2022-06-24T15:24:21+00:00,2022,140
1913.0,6588,14.1(a),,Motor vehicle,False,7.27,minimum payment,2021.0,March Quarter,2021-07-01,2023-06-30,1,2022-06-24T15:24:21+00:00,2022,140
1927.0,6589,14.2(g),,Transfer costs—incidentals,False,2177.0,per occasion,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,140
1928.0,6590,14.4(d),,Meal allowance,False,31.37,per occasion,2020.0,March Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,140
1912.0,6588,14.1(a),,Motor vehicle,False,0.9101,per km,2019.0,,2021-07-01,2023-06-30,1,2022-02-15T15:41:38+00:00,2021,140
1913.0,6588,14.1(a),,Motor vehicle,False,7.27,minimum payment,2019.0,,2021-07-01,2023-06-30,1,2022-02-15T15:41:38+00:00,2021,140
1927.0,6589,14.2(g),,Transfer costs—incidentals,False,2072.0,per occasion,2020.0,March Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,140
1928.0,6590,14.4(d),,Meal allowance,False,30.88,per occasion,2019.0,,2020-07-01,2021-06-30,0,2022-02-15T15:41:09+00:00,2020,140
1912.0,6588,14.1(a),,Motor vehicle,False,0.8595,per km,2019.0,,2019-07-01,2021-06-30,0,2022-02-15T15:41:09+00:00,2020,140
1913.0,6588,14.1(a),,Motor vehicle,False,6.87,minimum payment,2019.0,,2019-07-01,2021-06-30,0,2022-02-15T15:41:09+00:00,2020,140
1927.0,6589,14.2(g),,Transfer costs—incidentals,False,2049.0,per occasion,2019.0,,2020-07-01,2021-06-30,0,2022-02-15T15:41:09+00:00,2020,140
1928.0,6590,14.4(d),,Meal allowance,False,30.26,per occasion,2018.0,,2019-07-01,2020-06-30,0,2022-02-15T15:41:09+00:00,2019,140
1912.0,6588,14.1(a),,Motor vehicle,False,0.8595,per km,2016.0,,2019-07-01,2021-06-30,0,2022-02-15T15:41:09+00:00,2019,140
1913.0,6588,14.1(a),,Motor vehicle,False,6.87,minimum payment,2016.0,,2019-07-01,2021-06-30,0,2022-02-15T15:41:09+00:00,2019,140
1927.0,6589,14.2(g),,Transfer costs—incidentals,False,2005.0,per occasion,2018.0,,2019-07-01,2020-06-30,0,2022-02-15T15:41:09+00:00,2019,140
1928.0,6590,14.4(d),,Meal allowance,False,29.33,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:41:09+00:00,2018,140
1912.0,6588,14.1(a),,Motor vehicle,False,0.8342,per km,2015.0,,2015-07-01,2019-06-30,0,2023-04-05T17:21:10+00:00,2018,140
1913.0,6588,14.1(a),,Motor vehicle,False,6.67,minimum payment,2015.0,,2015-07-01,2019-06-30,0,2023-04-05T17:21:10+00:00,2018,140
1927.0,6589,14.2(g),,Transfer costs—incidentals,False,1979.0,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:41:09+00:00,2018,140
1928.0,6590,14.4(d),,Meal allowance,False,28.74,per occasion,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:41:09+00:00,2017,140
1912.0,6588,14.1(a),,Motor vehicle,False,0.8342,per km,2015.0,,2015-07-01,2019-06-30,0,2023-04-05T17:21:09+00:00,2017,140
1913.0,6588,14.1(a),,Motor vehicle,False,6.67,minimum payment,2015.0,,2015-07-01,2019-06-30,0,2023-04-05T17:21:09+00:00,2017,140
1927.0,6589,14.2(g),,Transfer costs—incidentals,False,1942.0,per occasion,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:41:09+00:00,2017,140
1928.0,6590,14.4(d),,Meal allowance,False,28.43,per occasion,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:41:09+00:00,2016,140
1912.0,6588,14.1(a),,Motor vehicle,False,0.8342,per km,2015.0,,2016-05-23,2019-06-30,0,2023-04-05T17:21:09+00:00,2016,140
1913.0,6588,14.1(a),,Motor vehicle,False,6.67,minimum payment,2015.0,,2016-05-23,2019-06-30,0,2023-04-05T17:21:09+00:00,2016,140
1927.0,6589,14.2(g),,Transfer costs—incidentals,False,1902.0,per occasion,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:41:09+00:00,2016,140
1928.0,6590,14.4(d),,Meal allowance,False,27.81,per occasion,2014.0,,2016-05-23,2016-06-30,0,2023-04-05T17:24:54+00:00,2015,140
1913.0,6588,14.1(a),,Motor vehicle—minimum payment,False,6.67,minimum payment,2014.0,,2016-05-23,2019-06-30,0,2023-04-05T17:24:54+00:00,2015,140
1912.0,6588,14.1(a),,Motor vehicle—per km,False,0.8342,per km,2014.0,,2016-05-23,2019-06-30,0,2023-04-05T17:24:54+00:00,2015,140
1927.0,6589,14.2(g),,Transfer costs—incidentals,False,1877.0,per occasion,2014.0,,2016-05-23,2016-06-30,0,2023-04-05T17:24:54+00:00,2015,140
7399.0,17556,14.5,,Air-conditioning subsidy,False,,See clause 14.5,2016.0,,,,1,2023-06-02T10:12:41+00:00,2023,141
1882.0,6578,14.1(a),No dependants,Alice Springs,False,2899.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1898.0,6578,14.1(a),With dependants,Alice Springs,False,5323.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1914.0,6579,14.2(a),,Alice Springs,False,1613.0,Annual or biennial,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1917.0,6579,14.2(a),,C'mas Island,False,2877.0,Annual or biennial,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1901.0,6578,14.1(a),With dependants,C’mas Island,False,10589.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1885.0,6578,14.1(a),No dependants,C’mas Island,False,6558.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1899.0,6578,14.1(a),With dependants,Cairns,False,2198.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1883.0,6578,14.1(a),No dependants,Cairns,False,1110.0,Per year,2022.0,June Quarter,2023-07-01,,4,2023-06-02T10:12:41+00:00,2023,141
1915.0,6579,14.2(a),,Cairns,False,859.59,Annual or biennial,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1916.0,6579,14.2(a),,Charlesville,False,1029.0,Annual or biennial,2022.0,June Quarter,2023-07-01,,4,2023-06-02T12:15:04+00:00,2023,141
1884.0,6578,14.1(a),No dependants,Charlesville,False,2899.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1900.0,6578,14.1(a),With dependants,Charlesville,False,5323.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1943.0,6601,12.3(b),,Clothing and equipment,False,120.86,Per year,2008.0,,2016-05-30,,2,2023-06-02T10:12:41+00:00,2023,141
7390.0,17547,12.3,,Clothing and equipment,False,,See clause 12.3,2016.0,,,,1,2023-06-02T10:12:41+00:00,2023,141
1918.0,6579,14.2(a),,Cocos Island,False,2877.0,Annual or biennial,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1902.0,6578,14.1(a),With dependants,Cocos Island,False,10589.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1887.0,6578,14.1(a),No dependants,Cocos Island,False,6558.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
7396.0,17553,13.5,,Compulsory transfer,False,,See clause 13.5,2016.0,,,,1,2023-06-02T10:12:41+00:00,2023,141
1903.0,6578,14.1(a),With dependants,Darwin,False,5323.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1919.0,6579,14.2(a),,Darwin,False,2606.0,Annual or biennial,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1888.0,6578,14.1(a),No dependants,Darwin,False,2899.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
7397.0,17554,14.1,,District allowance,False,,See clause 14.1,2016.0,,,,1,2023-06-02T10:12:41+00:00,2023,141
1866.0,6572,13.6,,Disturbance allowance—employee accompanied by dependants,False,1428.0, ,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1868.0,6572,13.6,,Disturbance allowance—employee without dependants,False,681.5, ,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1867.0,6572,13.6,,Disturbance allowance—plus for each dependant child,False,273.96, ,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1941.0,6581,14.6(b)(ii),,Education fees reimbursement—for board and lodging,False,15414.0, ,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1939.0,6580,14.6(b)(i),,Education fees reimbursement—for tuition,False,18502.0, ,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1921.0,6579,14.2(a),,Kalgoorlie,False,431.5,Annual or biennial,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1905.0,6578,14.1(a),With dependants,Kalgoorlie,False,5323.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1891.0,6578,14.1(a),No dependants,Kalgoorlie,False,2899.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1904.0,6578,14.1(a),With dependants,Karratha,False,10589.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1920.0,6579,14.2(a),,Karratha,False,1608.0,Annual or biennial,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1890.0,6578,14.1(a),No dependants,Karratha,False,6558.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1922.0,6579,14.2(a),,Kununurra,False,2712.0,Annual or biennial,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1906.0,6578,14.1(a),With dependants,Kununurra,False,10589.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1892.0,6578,14.1(a),No dependants,Kununurra,False,6558.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1869.0,6574,12.12(c),,Loss of income insurance—ATC,False,1245.0,Reimbursement to a maximum of:,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1870.0,6574,12.12(c),,Loss of income insurance—FSO,False,1103.0,Reimbursement to a maximum of:,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1873.0,6583,12.5(a),,Motor vehicle—800cc or less,False,0.75,Per km,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1874.0,6585,12.5(b),,Motor vehicle—between 800cc and 1300cc,False,0.84,Per km,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1875.0,6584,12.5(c),,Motor vehicle—greater than 1300cc,False,0.9,Per km,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1893.0,6578,14.1(a),No dependants,Mt Isa,False,2899.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1907.0,6578,14.1(a),With dependants,Mt Isa,False,5323.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1923.0,6579,14.2(a),,Mt Isa,False,1692.0,Annual or biennial,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
7386.0,17545,12.6(b),,Overtime meal—recalled to work emergency duty for more than 3 hours,False,31.48, ,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1878.0,6576,12.6(a),,Overtime meal—work more than one hour overtime,False,31.48, ,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
7394.0,17551,13.3,,Permanent transfer,False,,See clause 13.3,2016.0,,,,1,2023-06-02T10:12:41+00:00,2023,141
1924.0,6579,14.2(a),,Port Hedland,False,1707.0,Annual or biennial,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1908.0,6578,14.1(a),With dependants,Port Hedland,False,10589.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1894.0,6578,14.1(a),No dependants,Port Hedland,False,6558.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1895.0,6578,14.1(a),No dependants,Prosperine (Hamilton Island),False,1110.0,Per year,2022.0,June Quarter,2023-07-01,,4,2023-06-02T10:12:41+00:00,2023,141
1909.0,6578,14.1(a),With dependants,Prosperine (Hamilton Island),False,2198.0,Per year,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1925.0,6579,14.2(a),,Prosperine (Hamilton Island),False,715.75,Annual or biennial,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
7398.0,17555,14.2,,Remote locality leave fares,False,,See clause 14.2,2016.0,,,,1,2023-06-02T10:12:41+00:00,2023,141
7389.0,6582,13.4(b)(i),,Rental—employee contribution,False,95.88,Per week,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1880.0,6577,13.3(a)(i),,Rental—employee contribution,False,95.88,Per week,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
7388.0,6582,13.4(b)(i),,Rental—furnished,False,886.96,Per week,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1879.0,6577,13.3(a)(i),,Rental—furnished,False,886.96,Per week,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
1877.0,6577,13.3(a)(i),,Rental—unfurnished,False,789.35,Per week,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
7387.0,6582,13.4(b)(i),,Rental—unfurnished,False,789.35,Per week,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
7392.0,17549,12.14,,Spectacle,False,,Reimbursement and payment,2016.0,,,,1,2023-06-02T10:12:41+00:00,2023,141
9628.0,23130,12.14(b)(ii),,Spectacles—multi-focus,False,165.0,Per occasion,2008.0,,2016-05-30,,2,2023-06-02T10:12:41+00:00,2023,141
1871.0,6575,12.14(b)(i),,Spectacles—single focus,False,91.0,Per occasion,2008.0,,2016-05-30,,2,2023-06-02T10:12:41+00:00,2023,141
7393.0,17550,13.2,,Temporary transfer,False,,See clause 13.2,2016.0,,,,1,2023-06-02T10:12:41+00:00,2023,141
7395.0,17552,13.4,,Term transfer,False,,See clause 13.4,2016.0,,,,1,2023-06-02T10:12:41+00:00,2023,141
1926.0,6579,14.2(a),,Townsville,False,772.23,Annual or biennial,2022.0,June Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,141
